Slot,hydro102,hydro103,hydro122,hydro123,hydro124,hydro199,hydro229,hydro230,hydro266,hydro267,hydro284,hydro285,hydro307,hydro308,hydro309,hydro310,hydro323,hydro324,hydro325,hydro326,hydro327,hydro328,hydro329,hydro330,hydro331,solar109,solar21,solar22,solar286,solar287,solar288,solar289,solar290,solar291,solar3,solar362,solar363,solar364,solar365,solar433,solar434,solar435,solar436,solar437,solar438,solar509,solar530,wind0,wind1,wind10,wind100,wind101,wind104,wind105,wind106,wind107,wind108,wind11,wind110,wind111,wind112,wind113,wind117,wind118,wind119,wind125,wind150,wind159,wind160,wind165,wind166,wind167,wind168,wind179,wind18,wind180,wind181,wind2,wind204,wind205,wind209,wind210,wind23,wind24,wind241,wind35,wind36,wind37,wind38,wind39,wind4,wind43,wind44,wind47,wind5,wind50,wind51,wind52,wind53,wind54,wind58,wind59,wind6,wind60,wind61,wind62,wind7,wind72,wind73,wind74,wind75,wind76,wind77,wind78,wind79,wind8,wind83,wind84,wind85,wind86,wind87,wind88,wind89,wind9,wind90,wind91,wind92,wind93,wind94,wind95,wind96,wind97,wind98,wind99
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8466154,1.323973087,206.9685113,0.877722133,14.50981417,3.974216767,8.945384395,10.3811113,25.34248148,6.968026386,30.46178016,5.731507419,5.755746209,3.60097944,5.18531631,18.25162327,10.17600743,15.91533338,8.892448425,39.30235974,11.69313423,54.35538979,1.824234111,3.172897124,3.242982817,5.429452443,12.25035642,4.908617344,7.002307599,9.510029923,1.880575421,3.532571152,1.538648476,7.036123767,8.955919215,2.390825139,34.11527204,10.31837556,4.59947982,68.67734687,123.461764,74.45459578,58.97478543,192.9959575,79.83029769,76.58945459,37.00146683,138.7336052,112.3659115,40.285932,51.87908933,75.09538275,5.753808396,32.39672474,41.34686411,55.57047482,105.7003956,18.62135706,10.0987126,99.69177743,40.47272685,5.090922427,0.6531609,17.61536393,8.009424742,8.805684311,8.624089899,37.9620264,14.61042111,1.139797795,8.445712396,56.04780981,40.80921249,4.178549522,18.51905145,13.86991926,2.336147015,10.9753518,15.6813373,8.978951073,126.6857718,2.877880033,31.14911548,33.07936678,2.963376037,11.93970657,54.26816501,19.63346002,6.436645964,1.154291776,5.446690092,4.552281543,37.37746708,42.6980619,57.96598465,20.35888425,22.42173921,20.06601249,15.21216356,16.13360411,2.418216002,7.908389018,10.47295489,38.95368411,36.07639078,6.990350685,5.939646042,7.547379414,13.08249928
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.78511967,1.361867142,166.5866425,0.80686884,16.77423314,3.819990019,7.246588986,10.03967103,22.94461689,6.705489715,28.82905807,5.329840257,6.061240274,3.337139272,5.61939478,17.80761623,13.55557418,13.76054517,12.71867553,34.05071238,15.388038,53.99597653,1.478054359,2.971016788,4.06109688,6.393230762,10.83206656,4.733800156,6.850826585,8.743566876,2.368572846,3.466685032,1.682591833,6.025108071,8.708597872,2.5068008,30.10720861,8.345519799,6.177968049,56.70791211,107.3611559,64.19553061,51.28218342,194.0106669,116.5996856,76.31307018,69.03112639,146.8579254,96.92332705,31.51314879,43.4492113,63.42515882,4.663286191,33.13029298,51.05395868,65.64148405,97.46994348,15.7034066,12.16067443,98.26451574,51.37653423,7.194142618,0.862535227,23.41354296,7.116494457,12.50362009,23.13103501,52.61195232,14.9186957,1.08909868,8.870064897,47.74441045,42.1427628,3.831078933,17.4809751,12.09019676,2.138786004,10.91928481,13.85121796,7.520017264,104.3579702,3.055149709,27.16040801,41.02822697,3.237934165,12.76227596,55.65649835,19.14272011,6.20699304,2.29747752,6.502321785,4.499454307,40.85009441,40.26655976,49.36485028,14.49421325,23.85385896,19.84494404,29.28084923,14.28607551,2.574071023,8.789278772,10.26335151,42.39372568,33.03085521,11.59942986,6.017468173,8.581019116,14.58181033
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.72362393,1.399761198,126.2047736,0.736015547,19.0386521,3.66576327,5.547793577,9.698230751,20.54675229,6.442953043,27.19633597,4.928173095,6.366734338,3.073299103,6.053473249,17.3636092,16.93514093,11.60575695,16.54490263,28.79906502,19.08294177,53.63656328,1.131874606,2.769136452,4.879210943,7.357009081,9.413776705,4.558982969,6.69934557,7.97710383,2.856570271,3.400798913,1.82653519,5.014092375,8.46127653,2.622776462,26.09914519,6.372664037,7.756456279,44.73847735,91.26054771,53.93646545,43.58958141,195.0253763,153.3690735,76.03668578,101.0607859,154.9822455,81.48074261,22.74036557,35.01933327,51.75493489,3.572763985,33.86386123,60.76105324,75.71249328,89.23949137,12.78545614,14.22263626,96.83725404,62.28034161,9.297362809,1.071909555,29.211722,6.223564171,16.20155588,37.63798012,67.26187825,15.22697028,1.038399565,9.294417398,39.44101108,43.47631311,3.483608343,16.44289875,10.31047426,1.941424994,10.86321781,12.02109863,6.061083455,82.03016865,3.232419386,23.17170054,48.97708715,3.512492294,13.58484534,57.04483169,18.65198021,5.977340117,3.440663264,7.557953477,4.446627071,44.32272174,37.83505762,40.76371592,8.629542249,25.28597871,19.6238756,43.3495349,12.43854692,2.729926044,9.670168526,10.05374813,45.83376725,29.98531964,16.20850904,6.095290304,9.614658818,16.08112138
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6621282,1.437655253,85.82290478,0.665162254,21.30307107,3.511536522,3.848998168,9.356790477,18.1488877,6.180416372,25.56361388,4.526505933,6.672228403,2.809458935,6.487551719,16.91960216,20.31470768,9.450968742,20.37112973,23.54741766,22.77784554,53.27715002,0.785694854,2.567256116,5.697325006,8.3207874,7.995486848,4.384165781,6.547864556,7.210640783,3.344567696,3.334912793,1.970478547,4.003076679,8.213955187,2.738752123,22.09108176,4.399808276,9.334944508,32.76904259,75.15993957,43.67740028,35.8969794,196.0400857,190.1384614,75.76030137,133.0904455,163.1065657,66.03815816,13.96758236,26.58945524,40.08471096,2.48224178,34.59742947,70.46814781,85.78350251,81.00903925,9.867505676,16.28459809,95.40999235,73.18414899,11.400583,1.281283882,35.00990103,5.330633886,19.89949166,52.14492523,81.91180417,15.53524487,0.98770045,9.718769899,31.13761172,44.80986342,3.136137754,15.4048224,8.53075176,1.744063983,10.80715082,10.19097929,4.602149646,59.70236707,3.409689062,19.18299307,56.92594734,3.787050422,14.40741473,58.43316503,18.1612403,5.747687193,4.583849008,8.61358517,4.393799835,47.79534907,35.40355548,32.16258155,2.764871249,26.71809846,19.40280715,57.41822057,10.59101832,2.885781065,10.55105828,9.84414475,49.27380882,26.93978407,20.81758822,6.173112435,10.64829852,17.58043243
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54518989,1.313142147,139.1178687,0.642199211,16.7987223,3.859978393,3.851109255,9.045137921,22.15517265,7.502022148,23.1755998,4.367858961,5.850679118,2.966539759,6.671267255,17.14314372,20.46368494,10.98370866,21.50138849,29.37279595,18.63113723,60.51690484,1.102977136,2.86813959,4.710354319,7.483786187,7.030324194,3.8612661,6.399446551,7.943422868,3.666916568,3.570311166,1.94934588,3.817428418,8.314602212,2.901733644,32.05257943,5.326619318,8.363598381,58.94402359,78.18796751,60.46726899,54.09153428,221.7598693,155.2647461,69.58536612,127.1922531,168.9096811,71.32067544,14.73691768,40.73222259,46.44935473,3.611624837,32.33354266,62.61785204,92.24280281,80.74934541,11.81437813,13.72865057,100.8995655,61.33186089,10.67801161,1.405631343,33.82745631,5.837830645,18.56900643,44.68754662,64.5623171,15.31842474,1.399500203,10.69474985,32.28762693,44.32109781,3.089639827,22.59989605,11.5875439,1.901039334,11.15288903,11.87012119,4.529223092,60.08728354,2.578555936,22.30644601,51.05686504,3.6068428,18.64366641,49.66889697,15.5706152,5.51911906,3.813921958,8.222233654,3.462881954,41.98663848,34.98736301,38.18549582,10.30766627,21.75351744,18.74103285,46.19094044,15.15649431,2.71325005,8.859871997,9.986083333,56.98000731,27.14449443,17.91178659,6.745682183,10.9861944,19.0888745
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42825157,1.18862904,192.4128325,0.619236169,12.29437352,4.208420264,3.853220342,8.733485366,26.16145759,8.823627924,20.78758571,4.209211989,5.029129834,3.123620584,6.85498279,17.36668527,20.61266221,12.51644857,22.63164724,35.19817424,14.48442893,67.75665965,1.420259418,3.169023065,3.723383631,6.646784974,6.06516154,3.338366418,6.251028545,8.676204953,3.989265441,3.80570954,1.928213214,3.631780156,8.415249236,3.064715164,42.0140771,6.253430361,7.392252255,85.1190046,81.21599544,77.25713771,72.28608915,247.479653,120.3910309,63.41043087,121.2940607,174.7127964,76.60319273,15.50625299,54.87498993,52.8139985,4.741007894,30.06965584,54.76755628,98.7021031,80.48965156,13.76125059,11.17270305,106.3891387,49.47957278,9.955440211,1.529978805,32.6450116,6.345027405,17.23852119,37.230168,47.21283003,15.10160462,1.811299957,11.6707298,33.43764214,43.83233221,3.043141899,29.7949697,14.64433604,2.058014686,11.49862725,13.54926308,4.456296538,60.47220002,1.747422811,25.42989896,45.18778275,3.426635179,22.8799181,40.9046289,12.97999011,5.290550928,3.043994907,7.830882138,2.531964074,36.17792788,34.57117055,44.20841009,17.8504613,16.78893641,18.07925856,34.9636603,19.72197029,2.540719036,7.168685715,10.12802192,64.68620581,27.34920478,15.00598496,7.318251932,11.32409028,20.59731657
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.31131326,1.064115934,245.7077964,0.596273126,7.790024752,4.556862135,3.855331429,8.42183281,30.16774254,10.1452337,18.39957163,4.050565017,4.207580549,3.280701408,7.038698326,17.59022683,20.76163947,14.04918849,23.761906,41.02355253,10.33772062,74.99641447,1.7375417,3.469906539,2.736412944,5.809783761,5.099998886,2.815466737,6.10261054,9.408987038,4.311614313,4.041107913,1.907080547,3.446131895,8.515896261,3.227696685,51.97557477,7.180241403,6.420906128,111.2939856,84.24402338,94.04700642,90.48064403,273.1994366,85.51731563,57.23549562,115.3958683,180.5159118,81.88571001,16.27558831,69.01775728,59.17864227,5.870390951,27.80576903,46.91726051,105.1614034,80.22995772,15.70812304,8.616755532,111.8787119,37.62728468,9.232868817,1.654326266,31.46256688,6.852224164,15.90803596,29.77278939,29.86334296,14.88478449,2.22309971,12.64670975,34.58765735,43.3435666,2.996643972,36.99004335,17.70112818,2.214990037,11.84436546,15.22840498,4.383369984,60.85711649,0.916289685,28.5533519,39.31870045,3.246427557,27.11616978,32.14036084,10.38936501,5.061982795,2.274067857,7.439530622,1.601046193,30.36921729,34.15497808,50.23132436,25.39325632,11.82435539,17.41748426,23.73638017,24.28744628,2.368188021,5.477499432,10.2699605,72.3924043,27.55391514,12.10018333,7.89082168,11.66198616,22.10575864
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.32657126,1.192918661,171.9149756,0.622838112,10.32642357,5.251873323,5.048079768,8.253304652,25.45355187,8.579218271,20.56618098,3.541732485,4.166950953,3.196997315,6.961081036,16.1407694,16.10692638,12.83851069,17.29741773,37.12903446,14.34494397,66.12187006,1.86640811,3.03175241,3.498510879,5.917791658,8.129346357,3.618987677,7.663940857,9.797045245,3.804331656,4.920766307,1.888503161,4.426073277,9.173580911,3.05425054,49.1248308,7.813182237,6.010590985,103.6293248,61.92884013,89.79756609,87.16657645,228.7869428,94.74133515,68.57144064,105.030398,173.590463,75.55674634,21.73629021,70.8319896,65.93668492,6.28837413,34.05146041,57.28286267,90.33885324,85.40071519,15.19585921,9.227209795,110.1140881,49.17496942,8.698321982,1.412566322,27.81567579,5.511213159,15.0747831,32.16953304,27.42358226,12.2503629,1.719347435,11.0903072,37.5593481,46.77998297,2.37499113,31.7950828,16.1282708,2.580575134,11.5263707,16.07467342,5.746656794,55.91361461,1.560997751,25.49022666,40.88966596,2.98436509,28.6276,29.59740897,11.47549869,4.54023079,3.342183756,7.519013406,3.353670927,30.64786835,36.68076483,65.89998966,22.78693579,8.673793315,18.48704088,28.16824528,22.67185515,2.664241203,5.060053088,8.864271739,56.81085227,30.47112627,13.25592598,9.570327813,12.54767431,21.62458773
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.34182926,1.321721387,98.12215471,0.649403097,12.86282238,5.946884511,6.240828107,8.084776494,20.7393612,7.013202841,22.73279033,3.032899954,4.126321356,3.113293223,6.883463746,14.69131196,11.4522133,11.6278329,10.83292946,33.2345164,18.35216731,57.24732564,1.995274519,2.59359828,4.260608813,6.025799556,11.15869383,4.422508618,9.225271173,10.18510345,3.297048999,5.800424701,1.869925775,5.406014658,9.83126556,2.880804394,46.27408684,8.44612307,5.600275843,95.96466408,39.61365689,85.54812576,83.85250886,184.3744489,103.9653547,79.90738565,94.66492773,166.6650143,69.22778266,27.19699212,72.64622193,72.69472758,6.706357309,40.29715179,67.64846484,75.51630309,90.57147266,14.68359538,9.837664057,108.3494643,60.72265415,8.163775146,1.170806377,24.16878471,4.170202153,14.24153023,34.5662767,24.98382157,9.615941308,1.215595161,9.533904645,40.53103885,50.21639933,1.753338289,26.60012225,14.55541342,2.946160232,11.20837595,16.92094185,7.109943604,50.97011274,2.205705816,22.42710143,42.46063147,2.722302624,30.13903023,27.0544571,12.56163236,4.018478785,4.410299656,7.598496189,5.106295662,30.9265194,39.20655157,81.56865497,20.18061525,5.523231241,19.5565975,32.60011039,21.05626403,2.960294386,4.642606745,7.458582979,41.22930025,33.38833741,14.41166862,11.24983395,13.43336247,21.14341681
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.35708726,1.450524114,24.32933387,0.675968083,15.3992212,6.641895699,7.433576446,7.916248336,16.02517053,5.447187412,24.89939968,2.524067422,4.08569176,3.02958913,6.805846456,13.24185453,6.79750021,10.4171551,4.368441194,29.33999833,22.35939066,48.37278123,2.124140929,2.155444151,5.022706748,6.133807453,14.1880413,5.226029558,10.78660149,10.57316166,2.789766342,6.680083095,1.851348389,6.38595604,10.48895021,2.707358249,43.42334287,9.079063904,5.1899607,88.30000332,17.29847364,81.29868543,80.53844128,139.9619551,113.1893742,91.24333067,84.29945744,159.7395655,62.89881899,32.65769402,74.46045425,79.45277023,7.124340488,46.54284317,78.014067,60.69375293,95.74223013,14.17133155,10.44811832,106.5848405,72.27033889,7.629228311,0.929046433,20.52189362,2.829191148,13.40827737,36.96302035,22.54406087,6.981519717,0.711842886,7.977502092,43.5027296,53.6528157,1.131685447,21.4051617,12.98255604,3.311745329,10.89038119,17.76721029,8.473230414,46.02661086,2.850413882,19.36397619,44.03159698,2.460240157,31.65046045,24.51150523,13.64776604,3.49672678,5.478415555,7.677978973,6.858920396,31.20517046,41.73233832,97.23732027,17.57429472,2.372669166,20.62615412,37.0319755,19.4406729,3.256347568,4.225160401,6.052894218,25.64774822,36.30554854,15.56741127,12.92934008,14.31905062,20.6622459
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.80081275,1.357270859,73.38731491,0.795185042,12.85513723,5.639562987,6.908116188,6.561177309,23.30986311,5.468961903,22.46888043,3.865392785,3.339204348,3.303414621,6.620636282,14.84970354,9.91122648,10.55356486,8.225541306,26.14911008,19.65864956,47.55920908,1.862278872,2.407465392,4.476096666,7.080426288,11.95031326,5.654268178,9.446422623,9.178795046,2.218307068,5.842544258,2.445224621,6.17380929,8.710681111,2.967964658,41.78775258,8.350650246,5.103931095,86.28109399,40.33399975,69.69128179,101.122613,159.4802252,116.6731267,83.51986018,66.18322983,163.0460565,70.01165296,35.31956966,69.30653314,75.22528035,6.360990136,43.2183661,73.41149861,65.56685242,91.86256128,11.27020235,10.07568512,95.08000641,66.62810407,9.249479737,0.859508675,24.26224986,2.917527004,15.02956213,32.78739335,24.96794074,8.436690068,0.791118982,9.974856038,34.49294702,59.69662657,1.504270035,18.54574489,16.77486082,3.118276326,9.41091543,18.42175426,6.706708867,53.31743177,3.207029724,20.19784865,56.12235949,2.445715269,34.61256515,31.18814449,14.89884286,4.024950153,4.880246801,8.802906992,5.956426361,36.91740387,40.49117081,75.61259599,18.45685793,7.011491821,21.97441205,37.08682004,17.75257043,3.301410142,6.676164617,6.614004808,43.43978234,46.3589946,15.07881245,11.49971259,13.80946711,22.74634619
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.24453824,1.264017605,122.445296,0.914402001,10.31105325,4.637230275,6.38265593,5.206106283,30.59455569,5.490736394,20.03836119,5.206718147,2.592716937,3.577240111,6.435426108,16.45755255,13.02495275,10.68997462,12.08264142,22.95822183,16.95790845,46.74563694,1.600416815,2.659486633,3.929486585,8.027045122,9.71258521,6.082506797,8.106243756,7.784428431,1.646847794,5.005005422,3.039100852,5.961662539,6.932412013,3.228571067,40.15216228,7.622236588,5.01790149,84.26218467,63.36952586,58.08387814,121.7067846,178.9984952,120.1568791,75.79638969,48.06700221,166.3525476,77.12448694,37.98144531,64.15261202,70.99779046,5.597639784,39.89388903,68.80893021,70.4399519,87.98289242,8.369073141,9.703251926,83.57517232,60.98586924,10.86973116,0.789970918,28.00260611,3.005862859,16.6508469,28.61176635,27.39182062,9.891860419,0.870395077,11.97220998,25.48316445,65.74043743,1.876854622,15.68632808,20.5671656,2.924807322,7.931449671,19.07629824,4.940187321,60.60825267,3.563645567,21.03172111,68.21312199,2.431190381,37.57466985,37.86478376,16.14991968,4.553173525,4.282078047,9.927835011,5.053932326,42.62963727,39.25000331,53.98787171,19.33942114,11.65031448,23.32266997,37.14166458,16.06446796,3.346472716,9.127168834,7.175115399,61.23181646,56.41244067,14.59021364,10.07008511,13.29988359,24.83044648
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.68826373,1.17076435,171.503277,1.03361896,7.766969279,3.634897563,5.857195672,3.851035256,37.87924827,5.512510885,17.60784194,6.54804351,1.846229525,3.851065602,6.250215934,18.06540156,16.13867902,10.82638438,15.93974153,19.76733358,14.25716735,45.93206479,1.338554758,2.911507874,3.382876503,8.973663957,7.474857165,6.510745417,6.766064889,6.390061817,1.07538852,4.167466585,3.632977084,5.749515789,5.154142914,3.489177476,38.51657199,6.89382293,4.931871885,82.24327534,86.40505197,46.4764745,142.2909563,198.5167653,123.6406316,68.0729192,29.9507746,169.6590386,84.23732091,40.64332095,58.99869091,66.77030058,4.834289432,36.56941196,64.20636182,75.31305139,84.10322357,5.467943936,9.330818729,72.07033823,55.34363442,12.48998259,0.72043316,31.74296235,3.094198715,18.27213166,24.43613935,29.81570049,11.34703077,0.949671173,13.96956393,16.47338187,71.7842483,2.24943921,12.82691127,24.35947038,2.731338319,6.451983911,19.73084221,3.173665774,67.89907358,3.920261409,21.86559357,80.3038845,2.416665493,40.53677455,44.54142302,17.4009965,5.081396898,3.683909293,11.05276303,4.151438291,48.34187068,38.0088358,32.36314743,20.22198435,16.28913713,24.6709279,37.19650912,14.37636549,3.39153529,11.57817305,7.736225989,79.02385058,66.46588673,14.10161482,8.640457618,12.79030008,26.91454677
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42802472,1.270088712,190.7440521,0.944909823,10.96561016,4.07074987,5.697991941,4.377264843,32.6215265,5.153085385,19.98438579,6.123176565,2.69829436,3.722757979,5.515962805,17.89262162,14.80510124,9.402586092,15.85060248,21.27062168,16.83447854,43.7583835,1.308869022,2.617412549,3.365626331,7.472369991,7.326292156,5.694512035,7.710673088,6.443833613,1.461146023,4.546250545,2.968843197,5.695948531,6.295142095,3.028972154,37.87830342,6.464047432,5.296522872,93.86381486,78.18638181,63.39304414,140.7676201,234.7097561,124.1699909,57.98234896,46.51453219,144.9036965,85.88189296,35.53292776,47.85080328,58.64188761,4.867376786,38.73028726,63.39026709,75.44455234,90.49471341,6.329263064,10.20314885,71.96486985,57.3851295,11.92448345,0.840343346,31.29294964,4.569312731,15.83872045,26.82321201,32.31009516,11.95507706,0.947953054,12.93074428,28.31099627,60.26713551,2.422485835,14.61160995,19.94154379,2.416536438,8.221028744,16.47164818,4.22331968,72.32689897,3.833103068,24.45393694,67.15714607,2.187550028,38.75986447,50.82759297,14.06002452,4.872255774,4.854158556,10.09141673,4.466649587,50.140413,43.16865603,42.11885101,18.7609201,18.53083225,21.72720537,34.44363035,20.86140503,2.739007647,9.384050249,9.034393156,56.88057554,61.02701915,14.56772897,7.916648657,11.81971384,23.97340082
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.16778571,1.369413074,209.9848273,0.856200686,14.16425103,4.506602176,5.538788209,4.903494431,27.36380474,4.793659885,22.36092963,5.69830962,3.550359195,3.594450355,4.781709675,17.71984167,13.47152345,7.978787803,15.76146343,22.77390978,19.41178974,41.58470221,1.279183287,2.323317225,3.348376159,5.971076024,7.177727146,4.878278654,8.655281286,6.497605408,1.846903526,4.925034506,2.30470931,5.642381274,7.436141276,2.568766833,37.24003484,6.034271933,5.66117386,105.4843544,69.96771164,80.30961378,139.2442839,270.9027469,124.6993502,47.89177872,63.07828979,120.1483544,87.52646501,30.42253456,36.70291565,50.51347464,4.900464139,40.89116256,62.57417235,75.57605329,96.88620326,7.190582192,11.07547898,71.85940148,59.42662459,11.35898432,0.960253531,30.84293693,6.044426746,13.40530924,29.21028466,34.80448982,12.56312336,0.946234935,11.89192463,40.14861067,48.75002271,2.595532459,16.39630862,15.52361719,2.101734556,9.990073577,13.21245415,5.272973585,76.75472437,3.745944727,27.04228032,54.01040764,1.958434563,36.9829544,57.11376292,10.71905253,4.663114651,6.024407819,9.130070421,4.781860882,51.93895531,48.32847625,51.87455459,17.29985584,20.77252736,18.78348285,31.69075159,27.34644457,2.086480004,7.189927449,10.33256032,34.7373005,55.58815158,15.03384313,7.192839697,10.8491276,21.03225486
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9075467,1.468737436,229.2256024,0.767491549,17.36289191,4.942454483,5.379584478,5.429724018,22.10608297,4.434234385,24.73747348,5.273442675,4.40242403,3.466142732,4.047456546,17.54706173,12.13794567,6.554989515,15.67232438,24.27719788,21.98910093,39.41102092,1.249497551,2.0292219,3.331125987,4.469782058,7.029162137,4.062045272,9.599889485,6.551377204,2.232661029,5.303818466,1.640575423,5.588814016,8.577140457,2.108561511,36.60176627,5.604496435,6.025824847,117.1048939,61.74904148,97.22618342,137.7209477,307.0957377,125.2287095,37.80120848,79.64204738,95.39301233,89.17103706,25.31214137,25.55502802,42.38506167,4.933551493,43.05203786,61.75807762,75.70755424,103.2776931,8.05190132,11.9478091,71.7539331,61.46811967,10.79348518,1.080163717,30.39292422,7.519540762,10.97189803,31.59735732,37.29888449,13.17116965,0.944516816,10.85310498,51.98622507,37.23290992,2.768579084,18.1810073,11.1056906,1.786932675,11.75911841,9.953260127,6.322627491,81.18254976,3.658786386,29.63062369,40.86366921,1.729319098,35.20604432,63.39993287,7.378080552,4.453973527,7.194657082,8.168724117,5.097072178,53.73749763,53.48829648,61.63025817,15.83879159,23.01422248,15.83976032,28.93787282,33.83148411,1.433952361,4.995804648,11.63072749,12.59402546,50.149284,15.49995728,6.469030736,9.878541356,18.09110891
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.98101636,1.246278055,211.2552066,0.82632322,16.15079051,4.092457595,6.282958912,5.630701032,22.05805266,5.781521178,23.29999171,3.839981536,3.950757415,3.351589863,4.114015334,18.46919419,11.11675633,8.57871436,16.22120867,23.66615211,22.05178286,39.6165694,3.31483915,3.069977687,3.754855308,7.584301462,4.711935825,2.731936301,8.943539617,5.564399991,1.860485965,4.605388817,1.848368427,6.159470638,5.789781866,2.167977851,28.10780542,3.758040582,4.056010727,116.4884622,91.00169699,88.01619729,133.2473057,274.576647,109.4238097,61.49275942,76.24747799,96.57163094,102.1254862,22.01645927,31.55423835,56.53484657,5.693946245,36.83435907,73.09061795,71.06525962,82.99246952,11.96351478,13.50277623,74.07293207,56.5988198,10.46594871,8.434959585,32.52118389,7.295280104,13.53929063,37.17292692,45.09547148,12.76654453,2.754499181,12.97197091,46.93758466,50.88399049,2.019616735,18.83157167,13.3089185,2.466735669,11.29724264,12.03517101,4.96077187,62.38159094,36.40875332,35.35450794,54.61379785,1.166541621,31.90454977,43.74973125,13.241993,3.403748401,6.102663734,8.771006667,5.356325109,43.75770472,42.81811438,47.99884,16.72287846,21.88251796,18.16923764,28.62419415,28.02619892,1.711936357,4.601183193,13.88507944,34.41746275,40.86421515,17.53858342,4.454554581,6.762792121,29.615402
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.05448601,1.023818674,193.2848107,0.885154891,14.9386891,3.242460708,7.186333347,5.831678046,22.01002235,7.128807972,21.86250993,2.406520396,3.499090801,3.237036995,4.180574121,19.39132664,10.09556698,10.60243921,16.77009295,23.05510634,22.11446479,39.82211789,5.380180748,4.110733474,4.17858463,10.69882087,2.394709513,1.40182733,8.287189748,4.577422778,1.4883109,3.906959168,2.05616143,6.73012726,3.002423276,2.227394192,19.61384458,1.911584728,2.086196607,115.8720304,120.2543525,78.80621116,128.7736636,242.0575564,93.61890987,85.18431036,72.85290861,97.75024956,115.0799354,18.72077717,37.55344867,70.68463146,6.454340997,30.61668029,84.42315829,66.422965,62.70724595,15.87512824,15.05774335,76.39193103,51.72951992,10.13841224,15.78975545,34.64944355,7.071019447,16.10668322,42.74849651,52.89205846,12.36191942,4.564481546,15.09083683,41.88894425,64.53507105,1.270654385,19.48213603,15.51214641,3.146538664,10.83536687,14.1170819,3.598916248,43.58063213,69.15872026,41.07839219,68.36392649,0.603764144,28.60305521,24.09952962,19.10590545,2.353523274,5.010670387,9.373289216,5.615578041,33.77791181,32.14793228,34.36742183,17.60696532,20.75081344,20.49871495,28.31051548,22.22091373,1.989920354,4.206561737,16.13943139,56.24090005,31.5791463,19.57720956,2.440078427,3.647042887,41.13969508
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.12795567,0.801359293,175.3144149,0.943986562,13.7265877,2.39246382,8.089707781,6.03265506,21.96199204,8.476094765,20.42502816,0.973059257,3.047424186,3.122484126,4.247132909,20.3134591,9.074377635,12.62616405,17.31897724,22.44406057,22.17714672,40.02766637,7.445522347,5.151489261,4.602313951,13.81334027,0.077483201,0.071718359,7.63083988,3.590445565,1.116135836,3.208529519,2.263954434,7.300783882,0.215064685,2.286810532,11.11988373,0.065128875,0.116382487,115.2555987,149.507008,69.59622503,124.3000216,209.5384657,77.81401005,108.8758613,69.45833922,98.92886817,128.0343845,15.42509507,43.552659,84.83441636,7.214735749,24.3990015,95.75569862,61.78067038,42.42202237,19.7867417,16.61271048,78.71093,46.86022005,9.810875774,23.14455132,36.77770322,6.846758789,18.67407582,48.32406611,60.68864545,11.9572943,6.374463911,17.20970276,36.84030384,78.18615162,0.521692036,20.1327004,17.71537431,3.826341658,10.3734911,16.19899279,2.237060627,24.77967331,101.9086872,46.80227644,82.11405513,0.040986667,25.30156066,4.449327995,24.9698179,1.303298148,3.918677039,9.975571766,5.874830972,23.7981189,21.47775018,20.73600366,18.49105219,19.61910892,22.82819227,27.99683681,16.41562854,2.26790435,3.811940282,18.39378334,78.06433734,22.29407745,21.6158357,0.425602272,0.531293652,52.66398817
