Slot,hydro102,hydro103,hydro122,hydro123,hydro124,hydro199,hydro229,hydro230,hydro266,hydro267,hydro284,hydro285,hydro307,hydro308,hydro309,hydro310,hydro323,hydro324,hydro325,hydro326,hydro327,hydro328,hydro329,hydro330,hydro331,solar109,solar21,solar22,solar286,solar287,solar288,solar289,solar290,solar291,solar3,solar362,solar363,solar364,solar365,solar433,solar434,solar435,solar436,solar437,solar438,solar509,solar530,wind0,wind1,wind10,wind100,wind101,wind104,wind105,wind106,wind107,wind108,wind11,wind110,wind111,wind112,wind113,wind117,wind118,wind119,wind125,wind150,wind159,wind160,wind165,wind166,wind167,wind168,wind179,wind18,wind180,wind181,wind2,wind204,wind205,wind209,wind210,wind23,wind24,wind241,wind35,wind36,wind37,wind38,wind39,wind4,wind43,wind44,wind47,wind5,wind50,wind51,wind52,wind53,wind54,wind58,wind59,wind6,wind60,wind61,wind62,wind7,wind72,wind73,wind74,wind75,wind76,wind77,wind78,wind79,wind8,wind83,wind84,wind85,wind86,wind87,wind88,wind89,wind9,wind90,wind91,wind92,wind93,wind94,wind95,wind96,wind97,wind98,wind99
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35495448,2.598294505,43.24884188,31.37385931,72.25068945,32.13030042,11.44120251,14.25945346,7.742686649,15.67740399,8.261963961,46.93551967,29.23632039,24.93618705,1.509164102,12.65307162,19.79507689,86.86398163,35.05432977,24.35783012,120.0127616,104.7329941,91.72539926,84.71940989,48.78234668,36.48868869,40.08546071,11.73665042,37.78505312,45.58618316,35.05075604,13.27347478,65.90610471,76.97979826,103.2736957,9.177436502,101.5328205,19.46544615,50.54404792,13.37376642,15.10108415,13.73488623,3.609735583,14.33451009,82.88830891,128.7916267,44.86170865,32.15360009,38.08896641,56.2507617,53.32540161,6.956738928,5.752522099,19.4315369,7.965104469,10.43924534,41.71783478,1.248316483,37.13534247,46.71915233,123.9951097,216.1085004,6.290653369,31.14788662,22.37748356,74.810124,16.01096158,33.61504524,3.949169305,78.80890933,47.02192496,66.55854755,21.70023679,30.90729058,24.22873558,16.47684971,52.05493931,32.2347343,15.47221331,66.52688854,51.16853127,29.55726589,31.49243104,60.01301007,22.0014784,28.78012138,27.14629496
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333911667,3.222988056,9.031043307,10.92503237,23.36031195,15.02534372,21.03473315,15.7050697,5.015543813,11.27809865,7.262969056,38.24559588,25.08275946,30.19864709,7.237045583,32.88127763,44.64909996,45.42112998,47.04682426,3.251694871,45.98998685,77.85876226,42.10581143,78.75097834,5.89369114,70.38944231,36.25109616,1.276561134,42.25132051,28.60416025,8.105786525,16.78619761,31.35959683,13.86595878,79.13478895,13.19388874,24.84152649,16.0347208,31.35631166,13.24324148,10.72953734,14.86769486,4.796290161,17.70415022,22.45678717,80.11613368,20.87711633,6.4396474,33.64048779,15.31347247,25.33857042,2.336823607,7.089267767,14.2425074,5.289150295,19.48147737,22.39933617,0.8456068,7.540094555,54.3838408,22.31776848,115.1733279,8.749458624,31.46585059,58.09372283,36.90858827,14.04581583,45.06594285,12.6806127,77.06737863,27.2992509,37.00285807,34.39607793,42.3580225,60.80973685,66.68308765,21.73483018,52.36362856,9.308841198,36.35351312,21.96592271,56.35355668,31.83217905,37.42810691,7.936392523,26.49364333,18.89613147
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13507952,3.211952051,4.971842424,28.36146104,26.84823894,8.956783206,17.3309299,13.4752056,5.220976433,5.669924562,4.634402971,76.11470673,43.28001118,32.2890223,7.477500964,24.1088771,31.9288248,58.29868049,43.79404537,5.034987962,56.54264363,31.61594449,55.79422153,92.12381846,3.249520069,45.2175673,25.63838297,0.994904717,54.85624919,12.86892695,5.904497302,20.25211602,14.75544974,19.24306053,85.70079074,11.27883044,27.18715408,16.8711494,20.54584779,15.85937924,17.65161919,13.8078992,1.909787298,9.95302454,23.65134163,131.0801738,29.38268975,9.612682935,42.6347313,1.269799203,23.0669223,2.374710598,7.141908123,3.663570972,0.883640663,15.87982492,19.75600572,0.754817432,11.55969329,47.20622214,60.58995058,31.82249817,8.489138638,16.16801519,31.07881256,34.94682833,9.844451256,62.97960217,5.235879426,50.77357771,20.57255075,25.89241778,37.72887853,35.81145482,30.76648622,71.9518641,17.41479271,53.438333,22.23679466,55.58212527,71.32832102,59.23386069,28.06358651,46.26117335,14.94366149,12.27810664,19.08251467
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78449498,3.32847504,11.65339567,28.7869434,28.75733097,12.01441384,17.23128474,28.89830044,5.144276408,8.352737209,5.604944824,55.11873587,50.41671544,30.73577541,9.657121433,12.43656574,13.73423464,65.77892377,49.32877338,1.730004159,73.42531545,33.77781807,78.14047211,100.6761658,2.241375411,70.67758804,39.69004414,1.2470725,33.88954031,10.08743787,8.947084799,11.15235416,46.59895553,33.1963451,51.11082921,20.21078836,14.91395969,9.786025481,19.29533782,14.75897548,23.79706036,19.08907265,3.053996903,16.7800645,71.27839058,55.51041748,20.8837492,12.40036087,29.8020382,7.236862461,42.38775887,2.168881535,5.264024562,9.940301764,1.949601548,20.14560456,15.43183431,0.843721246,9.712326946,76.94575666,32.15994384,104.6597351,13.21586827,29.91397652,66.62323408,40.26270484,6.122882013,49.98798282,13.063922,73.34651283,23.56754845,45.54251392,16.75187515,51.82537364,38.04625471,59.7946492,40.62198665,31.70845862,29.44690398,62.28432524,26.80688367,86.42278986,27.71881571,33.52697478,23.91900267,19.86305771,43.68914349
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.670885595,6.28879386,18.1843551,14.68387435,26.38954097,10.3664821,42.33201537,17.14412891,5.905180701,12.27038957,3.271293266,59.42647305,42.68621182,34.68847885,7.116697863,33.03305526,15.4371558,64.29087923,24.38816355,4.270916016,61.02008685,57.65799476,41.49935519,77.35801523,5.159524713,46.35964308,28.27487341,1.019728609,58.2663675,29.25246551,11.38169654,14.47381169,39.38745861,25.95184204,65.49719011,6.321614317,10.68073422,22.29556926,21.69732068,8.784969066,7.342317736,20.17046907,3.437834563,33.7487996,38.58064022,85.78224183,17.47820562,8.55059853,28.99613801,23.37404793,28.37435189,3.69009543,4.364603459,16.9923083,5.017347591,8.794092044,23.04068332,0.386292449,11.81810955,51.88853203,38.26793954,119.4936777,4.259642107,21.97974605,46.17881429,38.47026996,15.47118048,43.5168242,7.005558851,51.6338771,32.67819154,25.12003923,26.61061148,72.80489727,33.49615314,53.56003731,28.36933957,48.47803469,29.15606555,48.66303554,79.70433618,61.78424546,20.34362196,42.32853688,14.88453374,18.96820678,21.39954206
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.59233179,2.651532965,17.60805026,22.42621023,31.47049707,11.00122989,14.76167555,19.5141462,7.876957259,6.024282766,3.3397524,44.53589871,27.6687089,43.11158272,4.40574154,27.44568402,24.62202291,62.1813663,46.89236966,3.935213065,24.29210868,77.31981025,59.49813204,90.50485703,6.615430682,52.11401507,37.08426264,0.908577452,42.74854164,14.50978676,6.00095235,14.71792662,32.60384913,22.19001207,86.84592694,7.512500825,19.10064038,23.37818925,26.24315536,19.46772893,10.27619793,13.4589513,5.106792527,13.90272596,77.22064607,69.52787694,12.96448302,15.58502911,23.5409642,13.02067916,35.4881444,4.279137944,6.157333859,18.87972142,3.328089004,10.59060537,24.9398484,0.824630802,8.011635287,60.33436747,27.42611631,90.74263754,11.36459185,28.80057417,29.18547977,32.30228635,10.9150425,40.14612814,8.537070438,59.4423744,27.87896788,7.621457033,38.93317944,46.38655343,53.9044998,37.14252227,17.13176997,56.79820516,22.66807913,109.2049341,47.8130157,29.58215028,26.99758399,46.69347946,15.40521535,13.43723436,37.96753054
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.807052757,4.586712241,11.56576056,23.20796187,6.467857981,10.86249326,18.04028959,17.48963129,3.798047039,11.26006011,5.673589256,38.01328857,37.85063922,28.24907877,3.657301508,33.61385508,30.39116099,58.56770085,40.51882107,3.279506677,44.16650644,49.36202809,28.929231,123.7709187,4.67305918,77.78278364,35.23866085,0.903460131,32.03860953,20.11548394,8.972662536,18.62602463,29.69297761,17.45587781,116.8534972,17.9506414,13.09804672,13.44472732,12.75058595,12.62208862,22.74489944,29.7518999,4.433346378,16.50694326,33.80006805,72.53349288,22.90984569,8.393261356,36.62804276,16.82132669,32.09725722,2.474708084,8.840588516,16.34367447,2.916932443,13.85319118,43.03881915,0.189342813,8.872383901,70.38967075,20.12220661,107.6956015,6.418266626,20.34542706,55.52986752,46.48448225,9.098866557,45.1173013,5.489170531,80.11250089,33.05863012,37.97882876,34.60305447,32.40597075,55.54344036,35.65507966,24.41289552,72.2018585,23.9516972,31.57670556,64.95371491,66.82497413,23.56948506,36.47642904,11.68129543,17.6083263,61.66525305
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647730726,0.063354738,9.242866337,0.142366838,2.96324636,0.636548284,0.918548381,1.557151681,3.218458662,1.152718379,2.435370346,0.463577946,0.599321434,0.495609055,0.495014174,1.852602477,2.037851855,1.956723737,1.048880933,6.471552463,2.55703539,7.240697572,10.7674864,2.323861494,28.81956318,4.404483978,18.89164347,10.8993697,17.45616086,24.68377116,4.36460866,18.82522094,9.106957052,33.60979301,25.48847296,24.08620651,15.4071161,30.25871456,25.51610087,189.0914597,25.39931419,6.118470218,103.174265,52.47424891,148.3284884,92.7567701,8.56021772,40.76074002,27.98737929,0.651652413,47.971788,8.865284775,8.150776014,11.43022428,29.19901298,14.85873172,107.9051239,6.198367974,14.54201955,20.79108072,24.851203,4.448933952,10.39896527,26.79373057,6.499917057,10.69918008,36.97202929,62.49459152,9.056542118,12.04357148,28.86682408,3.447780033,8.549488644,3.850645549,2.331789127,5.289944707,2.397075025,4.426912049,12.06846708,0.677642661,6.459655672,99.31660911,37.80704231,79.42577627,11.64364763,34.77316256,30.44218418,11.83150038,7.846312761,58.14068487,3.867632753,29.72429198,63.15563104,62.23011966,103.0879013,50.31975825,21.4451614,49.7052178,8.305365064,58.17355382,18.64939487,47.64004876,40.55906963,80.60258873,25.18748534,22.81959721,15.33359502,23.57329158,6.413709126
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.297679173,0.253193714,24.17928664,0.121952199,2.097792156,0.843827187,0.600116491,0.953952947,2.454921376,0.627122165,1.932789739,0.972675588,0.710595205,0.267841351,0.699613558,0.832556023,3.649259276,0.53438299,2.102956582,4.39559565,1.568095317,6.499969036,5.365063221,2.323112651,14.19609244,8.932608565,18.14697728,12.48212113,17.07772416,19.55449428,9.602616686,22.70098618,7.395325195,43.88874454,52.78891561,21.15226065,16.76783522,49.01430201,37.06756802,95.74085919,29.15101174,6.031205856,107.1565133,69.01270125,109.3313375,105.7157079,6.039999952,35.29231295,48.52734728,0.427024594,33.35266192,12.93602914,13.05071002,14.76330544,11.07928232,16.53209762,60.64985818,7.427643904,9.598964384,22.25617668,3.292440644,6.470121895,26.16656757,35.25312851,6.161776461,6.431321637,54.6463117,47.71125325,8.939649481,6.745162149,20.35459072,2.498352629,17.52527398,2.543360452,1.2491653,8.531369131,2.098606475,2.372526059,30.62435219,0.686808723,9.606339146,141.0445012,37.69380097,55.98017269,6.857131484,52.6631438,10.33325476,7.422889317,19.99827015,54.91055017,5.513286109,16.78853176,52.54000932,97.36361272,92.38888116,11.66547432,25.53113652,45.089594,17.57104373,53.44595124,16.34170911,32.62697803,24.6159568,36.28584255,27.95592754,26.97831288,19.89673156,14.67614784,8.354097596
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845973417,0.151225697,23.02096032,0.138034723,1.674095363,0.341796449,0.749175874,1.515834861,2.531064111,1.362846595,2.522148079,1.06159317,0.439068404,0.577641668,0.338940942,2.095180064,2.365785513,3.599242584,1.883069214,5.027674062,2.680261824,5.949412054,14.54602107,1.352251458,26.27080665,12.16531188,5.753139283,9.590790599,13.40011388,14.91270147,11.85120906,22.73966923,8.174423172,32.2614419,47.37757107,22.86319355,13.13474199,31.77603287,20.40100474,237.796735,31.29093814,7.566534373,185.9566449,81.89514179,294.2353533,65.96711739,5.307676073,65.82379422,38.30011805,0.3332055,56.47332672,20.16168314,7.475017279,13.19419323,36.47321261,9.760895435,83.8115341,3.647741038,20.1946772,18.51677809,20.12907942,4.653027332,15.37111158,30.09741975,5.685449719,8.892284459,20.16153368,43.34482164,15.46739728,8.05702654,21.64772515,1.304500731,9.466037774,2.757269225,2.114885474,5.14495792,2.25108467,4.854251043,21.46351563,0.650091913,9.84883495,104.1943832,36.81218157,53.44512189,15.92264323,56.67675752,14.67368347,3.988805672,23.17375565,47.06820604,5.21455557,55.29581078,98.10407109,36.84039881,92.75213719,34.96909129,12.04347139,25.99241332,4.000015788,24.22958307,20.99977471,41.8223088,69.71386111,93.06441261,20.29678534,25.43063871,13.27333756,19.06102683,9.11659074
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.830953393,0.160656893,15.76754188,0.132855972,1.872444659,0.432752969,0.760984183,0.873179731,2.334226772,0.550315668,2.752111633,1.211651914,0.344274492,0.616014043,0.690175073,2.370264053,1.913333488,0.954492257,1.569435997,3.769237131,3.020585189,8.395310292,7.96958111,2.361883338,18.89821728,17.51585292,22.32639043,11.9349824,25.23831717,20.75337996,11.14524863,10.72741153,4.643330637,44.29061753,37.47862361,30.50923338,20.27173983,48.91443924,29.38458767,153.2603922,45.23677226,5.127672637,99.09976911,136.048819,152.0195281,56.30506621,2.343233874,35.33895121,24.86632277,0.623085047,66.3369688,15.8598606,5.399070619,6.317965319,24.14876362,5.822126061,94.49233841,7.806283162,15.62498031,12.7708529,23.35901602,5.541806743,23.14037995,24.02211527,6.352841869,13.87499116,34.83066422,53.51509574,18.71981193,9.555519253,28.7600325,2.249298899,13.43470477,0.668538877,2.306050266,7.802035466,3.800695362,4.896666326,17.83446303,0.472908876,10.09383427,101.4019928,18.95413555,39.71066698,5.736779024,80.29340358,18.9802919,7.663709618,25.16771673,62.9323564,4.581112594,43.41431706,40.99769649,42.26122417,60.60223729,50.88461947,32.87162557,43.73434069,20.2673596,36.08135742,10.85067518,48.40078553,34.39844226,58.07810616,26.68086768,28.29495111,16.52974841,8.939185784,6.974438162
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.038673186,0.044854663,18.39484189,0.104433272,2.457490562,0.759565721,0.815863237,0.865698204,2.288544383,1.214911092,2.332597358,0.916217921,0.681370946,0.27953777,1.08166621,2.770710831,2.243178703,1.694172196,2.538308776,6.085969514,2.894305373,9.049274568,16.24869082,0.939452262,11.81228347,26.50064406,19.0627579,15.26021846,21.89635078,24.59226705,6.448084818,13.54817077,6.241558313,38.33907609,44.86605461,19.57990009,16.78031472,23.77112559,29.46855109,134.3178687,70.93286003,5.199562146,177.6530679,72.98225682,140.684611,94.4351544,5.820005944,40.70030646,13.28633125,0.674928178,52.95820508,19.42156138,5.601632335,9.052704235,34.64150833,10.9026955,72.95575068,6.191215573,13.79460656,18.34855594,18.03340984,5.060165538,30.36127373,23.05090597,4.393569339,11.39479844,25.63623219,64.87027489,7.446687747,9.485739549,11.28599373,2.028143073,8.988708258,1.871858822,2.863504089,4.563887646,3.353775242,8.113997968,14.72717566,0.505830658,12.28522685,86.21974079,26.50110917,70.45147985,7.236665369,21.63158904,27.39785211,13.43672486,16.76720193,54.678465,4.218755004,56.51111877,24.46975882,15.72407287,76.51416068,32.49392467,39.59966574,23.61635845,11.57675886,37.91599029,8.873357135,20.76232967,51.9145387,102.9957691,13.61125553,48.66259525,20.44813037,5.447541335,7.570531702
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.547400344,0.136383689,44.91095759,0.116695109,2.817040751,0.397964465,1.495113347,1.153318372,2.358742905,0.788304815,3.528561491,0.69148134,0.961038833,0.295240808,0.783261975,2.226341013,1.33071746,1.722649027,1.44501914,4.477465247,3.250510217,6.087089486,14.20620061,0.972861301,17.62109418,20.41973883,23.24751335,3.052590205,14.09423046,11.82106807,4.226516281,20.61052378,5.900082171,58.48909462,32.29938228,20.97439031,26.62423286,35.15742651,29.8901443,63.06578037,47.96227307,8.017822381,118.8728917,73.58911191,140.5783036,57.10823149,6.272753141,52.08738563,26.10945593,0.650916001,18.48395845,16.18437898,8.622951527,14.57982052,28.49774795,7.673116356,68.61717421,8.845910289,16.41286967,21.14870362,16.00458273,6.601334613,22.67133976,24.2109208,2.36031604,5.75167486,44.39950973,60.94141238,10.77023987,13.22892675,41.47556951,2.899714613,13.5770791,2.887887833,2.041243508,8.083391033,3.554235456,2.627763686,26.48320083,0.76202758,14.28522957,56.53670024,25.49018498,94.57069588,17.34603048,78.65233687,25.55836372,9.643982627,18.76477411,61.66694825,3.910883353,42.0682867,128.9730091,73.56388772,90.4250499,31.68317519,62.26669371,40.82039802,10.48018657,20.4743938,17.35532502,43.85702644,36.42020603,108.4218357,41.55400677,34.18542124,11.08942614,24.24452856,4.279676864
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.70428821,0.339889225,66.15447434,0.440586417,12.34936783,1.728610004,4.874488929,4.427301538,10.63952078,3.503701863,11.79092859,2.495124128,4.365861294,1.115074552,2.890963742,9.758011655,14.70486918,3.803499517,8.615805178,11.08644681,13.64319557,25.31256484,18.56136709,3.610346552,29.64056132,29.4852123,17.19925456,11.31035101,3.157580482,3.970539534,7.233343511,33.76098485,6.487774702,34.46507638,12.17559946,29.6791227,28.43871466,10.62582441,18.5777921,121.5397019,36.85960229,124.7395968,116.2492258,161.8177305,221.5011949,82.21134109,83.7730353,34.76198974,29.2753668,0.510032003,18.67274829,21.95884369,10.48730476,12.67049901,43.28411099,40.74280754,29.10721357,53.54811267,16.34779669,36.02133835,16.0625927,27.23577893,42.57782517,9.732663301,2.741699692,42.44095985,20.26964975,47.16863222,7.857423362,30.0407742,19.8043835,5.860142509,20.5288531,2.849323995,12.33515332,6.081958349,1.880731612,24.01565106,18.71522336,0.945574727,14.94124812,195.3812606,24.80544248,72.94687474,6.89588697,46.88451511,72.60044291,16.59523725,34.82280986,25.69169797,15.7467845,40.74513172,43.51169996,56.22513509,74.76505672,8.538232202,4.302956868,6.397995457,11.86815347,8.074164643,9.901012526,25.17193044,69.89624129,111.9987899,34.2391744,40.52943934,10.89085814,22.08238653,26.56548355
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0877838,0.643667987,107.9846705,0.291492442,9.811312921,1.872678272,3.350722006,3.555415918,14.29788098,2.720929501,10.18860674,1.765206347,1.316101479,1.342472867,3.904227653,6.914276291,6.91418874,6.400043844,8.624353835,26.46641698,8.894598213,38.76041853,25.15049062,8.297572814,35.72714507,9.105058364,19.1274569,12.13737195,3.100285942,3.007556754,13.62782284,17.56905828,22.99284611,45.24447567,7.962600002,30.22406929,42.83290184,18.21487779,6.827547736,68.36393474,18.31819273,125.924461,78.0058203,154.767432,148.1151863,58.52928686,86.79221494,29.57216322,35.37141189,0.702317595,55.26759668,33.97683687,8.114361287,14.60473265,23.94118066,38.91986482,24.2698926,13.16361424,17.08486615,38.33215717,5.084706063,26.26152947,32.61869342,10.78698898,1.970381591,45.52772185,27.85411095,30.55904375,15.39795024,34.37359133,3.535183336,6.14913722,22.09622204,3.935286285,15.86775425,12.50237821,1.653177677,27.20987084,8.729951485,1.514558041,12.13570697,26.0601186,10.44879147,100.0483088,6.211136229,52.36293118,97.78302266,24.00603731,22.99636722,39.13257235,22.29790172,58.71287247,53.29342717,36.47627703,71.57692093,8.193153011,7.286036097,7.419362696,16.51925166,8.811182753,12.7866147,43.43866292,70.56414157,56.63544619,35.0454334,51.13837478,11.86889742,16.22655988,20.46380315
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42028898,0.662884599,62.24069593,0.576440043,10.11165528,1.596611826,3.852238979,2.955897462,7.737092353,3.642854213,8.207793486,3.234554645,1.160768013,1.378481394,3.063939866,10.12780217,8.052203914,9.995153962,9.421915245,21.50937537,12.02952015,25.63193604,37.47234246,7.196145459,24.40622457,31.44166759,24.58440764,8.757250592,1.014288743,3.582427875,10.84603847,20.47548935,11.90131208,49.98229079,24.2444564,29.6875471,44.63870048,6.121870558,14.40410733,145.8103399,22.09856577,73.85510826,54.32709871,221.6790264,103.0589659,55.33097622,115.6067373,33.98243723,31.09007891,0.668146397,48.17871198,27.20245918,5.470775345,25.06372171,39.93751202,30.18380786,12.49235366,25.28186427,9.340697354,68.07419543,11.0740136,38.79907425,8.890183513,16.35449146,3.63717297,51.94734114,16.4115431,29.88191307,12.08301979,12.20371847,21.56822324,6.645610368,30.38244601,3.728660124,18.62145392,7.491574911,1.517418269,43.91233275,12.73927755,0.97409468,17.84344075,119.0631069,16.79231002,50.05163061,6.532764702,56.09851966,11.90924627,20.89536221,16.4156074,33.44730796,24.94686299,23.2745537,41.33110359,38.94931713,60.27572096,6.295623788,4.976841099,5.572157573,18.47153993,10.00064832,15.54436987,26.77931683,56.5646229,47.65484179,44.46669755,36.65058833,7.14512414,15.93975714,19.91163528
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.70244959,0.563539439,96.04234922,0.752497181,8.26387522,3.017177238,2.29055764,3.70453617,11.66494142,4.368042667,10.51295808,2.370625898,2.862958591,1.580500167,3.178815483,8.377871187,3.369204817,9.434332854,9.548359193,11.97389646,9.731585002,24.26442197,19.35812307,11.16458624,29.79207707,11.83876364,20.47094509,9.157604805,4.402267387,1.52983999,10.89732752,21.95503543,24.13183548,33.43649837,10.59487411,26.00681983,30.31818115,13.3924678,5.688926648,120.4703476,48.64892316,102.4384993,185.2394388,226.653044,164.7611365,73.69206852,127.6443854,45.49672066,15.07577415,0.796880095,39.14304323,24.27772242,8.473508599,14.40189005,24.44036677,38.00370727,45.96693533,29.29803362,24.34341752,61.98204929,17.28522308,15.1832187,36.28637069,14.07423613,4.629342426,33.00240532,28.93376394,36.78680817,12.94999653,20.57781042,20.16384557,2.971895479,11.79880918,2.318388459,9.623179308,5.988666947,1.644874543,30.33771793,20.88977378,0.674334857,17.67934445,143.2645932,24.03156547,86.96274148,4.647879686,33.12043154,50.15804947,22.28023337,15.83549437,34.6819298,27.38277288,51.70716641,63.33852472,56.38286613,69.06651519,4.735498865,3.999064114,7.486413326,10.97619133,9.066504475,9.19735639,44.85360237,43.80695165,62.45784974,28.14898295,49.67880461,7.6650145,16.24278699,27.26531137
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.938993544,0.233595019,71.31763886,0.348508234,8.451734912,2.179854261,1.718502065,3.292734369,9.391143427,7.845795154,10.20331908,3.033339366,3.024783038,1.802126329,3.22670605,7.103786611,6.063455361,16.51834928,6.062629323,15.03254718,13.5338359,23.66012009,36.94365294,6.138780689,28.99017668,23.8358667,24.96555811,13.74858131,1.681476038,1.248068929,9.91686556,20.43788095,13.50674706,24.22185197,17.31022432,18.02739121,28.95163782,26.36423846,18.64187169,214.9087569,31.04285489,96.63477266,120.5636493,168.6548979,141.7448996,58.34776087,144.7824934,43.38758989,21.90377024,1.091106082,26.70869969,19.74329378,8.501075146,8.455914842,29.04934336,46.18602939,25.8158635,24.61830546,13.94447277,40.28469112,22.59477212,25.23535081,41.07658334,10.08896704,1.67398953,37.43952578,31.1322393,33.05838745,7.843626208,19.71014762,10.22336992,5.191026111,10.97844739,5.080840063,18.99206931,13.95799883,1.907474205,27.46395854,10.67087296,1.236556171,16.36384894,145.2737461,33.44722226,79.28203368,6.846329241,34.29339092,82.94690834,19.27928446,18.32572646,43.25250046,16.96937575,42.59503653,55.23028826,52.22076048,54.10786142,9.83077819,9.765289953,8.608172641,19.36597563,6.048841433,17.63514599,20.30384657,47.08695576,88.14167687,16.54829296,44.00804578,15.06808393,13.1546039,30.46059123
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.53587155,0.502918168,71.02124567,0.259109541,11.94805557,2.14889789,1.980559949,2.628943834,14.93930884,4.056994173,11.43965644,1.666536059,2.643534827,1.425733762,2.909472782,9.957446531,8.87663054,7.37815612,10.86558028,10.81928524,22.32077196,19.61715226,17.66862058,4.334407853,31.6506603,40.31767828,17.14294942,4.461473246,3.196614655,4.200276426,9.746136784,13.12643785,13.64701998,43.86901909,16.67229589,30.61134125,20.65352847,12.3966862,23.23452597,147.8630129,28.24643962,75.6494791,153.2764383,79.33584238,115.0571662,67.91164207,86.71732278,26.45296459,34.03842821,0.88866674,40.71237024,31.53350275,11.4541248,20.28135312,26.62037976,27.10756931,31.76206086,21.78153923,14.97873125,39.78815852,4.99473275,22.87033819,37.27600469,6.405234781,2.26732597,46.18339378,18.30392714,32.71400604,8.680532758,18.23746575,12.017731,5.594629587,22.72056718,3.550907189,9.262673073,11.77417412,1.829953086,24.76400978,8.905188126,1.134218092,26.69637468,109.6273603,30.72170111,89.24331635,8.805104177,51.32409896,68.01579698,24.13223203,22.46676079,30.41567025,27.44261843,45.22256805,42.05409568,64.81558616,69.91005437,5.118486804,9.03313312,3.867922371,20.12728866,11.47151657,9.387954063,42.50071857,62.76872086,74.6333886,28.54374055,37.7458143,10.8807296,12.42209367,13.64769807
